BottomTier,MiddleTier,TopTier,Lstate,Date,B_30DayChange,B_60DayChange,B_90DayChange,M_30DayChange,M_60DayChange,M_90DayChange,T_30DayChange,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,CityName,Avg_AggMortgage
126733,380283,633834,NY,11/1/2016,467,922,1291,1431,2718,3958,2396,4514,6626,352,1091.311944,739.3119444,1056,3274.659167,2218.659167,1760,5458.015,3698.015,Albany,3274.662037
126733,380283,633834,NY,11/1/2016,467,922,1291,1431,2718,3958,2396,4514,6626,352,1091.311944,739.3119444,1056,3274.659167,2218.659167,1760,5458.015,3698.015,New York,3274.662037
126766,229575,332384,NM,1/1/2019,764,1599,2375,1354,2854,4203,1944,4108,6030,352,1091.596111,739.5961111,637,1976.895833,1339.895833,923,2862.195556,1939.195556,Albuquerque,1976.895833
126927,225480,324034,MN,5/1/2015,477,1141,1673,665,1779,2588,853,2417,3504,352,1092.9825,740.9825,626,1941.633333,1315.633333,900,2790.292778,1890.292778,Minneapolis-St Paul,1941.636204
127006,251632,376258,TX,5/1/2020,482,995,1628,710,1497,2577,937,1998,3525,352,1093.662778,741.6627778,698,2166.831111,1468.831111,1045,3239.999444,2194.999444,El Paso,2166.831111
127006,251632,376258,TX,5/1/2020,482,995,1628,710,1497,2577,937,1998,3525,352,1093.662778,741.6627778,698,2166.831111,1468.831111,1045,3239.999444,2194.999444,San Antonio,2166.831111
127006,251632,376258,TX,5/1/2020,482,995,1628,710,1497,2577,937,1998,3525,352,1093.662778,741.6627778,698,2166.831111,1468.831111,1045,3239.999444,2194.999444,Houston,2166.831111
127006,251632,376258,TX,5/1/2020,482,995,1628,710,1497,2577,937,1998,3525,352,1093.662778,741.6627778,698,2166.831111,1468.831111,1045,3239.999444,2194.999444,Austin,2166.831111
127006,251632,376258,TX,5/1/2020,482,995,1628,710,1497,2577,937,1998,3525,352,1093.662778,741.6627778,698,2166.831111,1468.831111,1045,3239.999444,2194.999444,Dallas-Fort Worth,2166.831111
127174,228729,330285,WI,8/1/2020,1071,1913,2706,1763,3079,4333,2455,4245,5960,353,1095.109444,742.1094444,635,1969.610833,1334.610833,917,2844.120833,1927.120833,Milwaukee,1969.613703
127174,228729,330285,WI,8/1/2020,1071,1913,2706,1763,3079,4333,2455,4245,5960,353,1095.109444,742.1094444,635,1969.610833,1334.610833,917,2844.120833,1927.120833,Madison,1969.613703
127205,226502,325799,AZ,11/1/2014,740,1135,1116,1128,1634,1324,1515,2133,1532,353,1095.376389,742.3763888,629,1950.433889,1321.433889,904,2805.491389,1901.491389,Tucson,1950.433889
127205,226502,325799,AZ,11/1/2014,740,1135,1116,1128,1634,1324,1515,2133,1532,353,1095.376389,742.3763888,629,1950.433889,1321.433889,904,2805.491389,1901.491389,Phoenix,1950.433889
127316,256544,385772,GA,12/1/2020,1504,2896,3984,2888,5495,7559,4271,8094,11133,353,1096.332222,743.3322222,712,2209.128889,1497.128889,1071,3321.925556,2250.925556,Augusta,2209.128889
127316,256544,385772,GA,12/1/2020,1504,2896,3984,2888,5495,7559,4271,8094,11133,353,1096.332222,743.3322222,712,2209.128889,1497.128889,1071,3321.925556,2250.925556,Gainesville,2209.128889
127316,256544,385772,GA,12/1/2020,1504,2896,3984,2888,5495,7559,4271,8094,11133,353,1096.332222,743.3322222,712,2209.128889,1497.128889,1071,3321.925556,2250.925556,Atlanta,2209.128889
127336,382034,636732,NY,12/1/2016,603,1070,1525,1751,3182,4469,2898,5294,7412,353,1096.504444,743.5044444,1061,3289.737222,2228.737222,1768,5482.97,3714.97,Syracuse,3289.737222
127336,382034,636732,NY,12/1/2016,603,1070,1525,1751,3182,4469,2898,5294,7412,353,1096.504444,743.5044444,1061,3289.737222,2228.737222,1768,5482.97,3714.97,Buffalo,3289.737222
127336,382034,636732,NY,12/1/2016,603,1070,1525,1751,3182,4469,2898,5294,7412,353,1096.504444,743.5044444,1061,3289.737222,2228.737222,1768,5482.97,3714.97,Rochester,3289.737222
127336,382034,636732,NY,12/1/2016,603,1070,1525,1751,3182,4469,2898,5294,7412,353,1096.504444,743.5044444,1061,3289.737222,2228.737222,1768,5482.97,3714.97,Albany,3289.737222
127336,382034,636732,NY,12/1/2016,603,1070,1525,1751,3182,4469,2898,5294,7412,353,1096.504444,743.5044444,1061,3289.737222,2228.737222,1768,5482.97,3714.97,New York,3289.737222
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Jacksonville,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Daytona Beach,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Lakeland,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Melbourne,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Tampa,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Fort Myers,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Orlando,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Port St. Lucie,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,North Port-Sarasota-Bradenton,2175.933056
127342,252689,378036,FL,11/1/2016,936,1771,2674,1370,2526,3771,1803,3281,4867,353,1096.556111,743.5561111,701,2175.933056,1474.933056,1050,3255.31,2205.31,Miami-Fort Lauderdale,2175.933056
127390,226143,324897,MN,6/1/2015,463,940,1604,663,1328,2442,863,1716,3280,353,1096.969444,743.9694444,628,1947.3425,1319.3425,902,2797.724167,1895.724167,Minneapolis-St Paul,1947.34537
127405,252228,377052,TX,6/1/2020,399,881,1394,596,1306,2093,794,1731,2792,353,1097.098611,744.0986111,700,2171.963333,1471.963333,1047,3246.836667,2199.836667,El Paso,2171.966204
127405,252228,377052,TX,6/1/2020,399,881,1394,596,1306,2093,794,1731,2792,353,1097.098611,744.0986111,700,2171.963333,1471.963333,1047,3246.836667,2199.836667,San Antonio,2171.966204
127405,252228,377052,TX,6/1/2020,399,881,1394,596,1306,2093,794,1731,2792,353,1097.098611,744.0986111,700,2171.963333,1471.963333,1047,3246.836667,2199.836667,Houston,2171.966204
127405,252228,377052,TX,6/1/2020,399,881,1394,596,1306,2093,794,1731,2792,353,1097.098611,744.0986111,700,2171.963333,1471.963333,1047,3246.836667,2199.836667,Austin,2171.966204
127405,252228,377052,TX,6/1/2020,399,881,1394,596,1306,2093,794,1731,2792,353,1097.098611,744.0986111,700,2171.963333,1471.963333,1047,3246.836667,2199.836667,Dallas-Fort Worth,2171.966204
127411,230690,333970,NM,2/1/2019,645,1409,2244,1115,2469,3969,1586,3530,5694,353,1097.150278,744.1502778,640,1986.497222,1346.497222,927,2875.852778,1948.852778,Albuquerque,1986.500093
127558,261299,395040,NC,1/1/2021,1550,2969,4247,3149,5905,8338,4747,8840,12428,354,1098.416111,744.4161111,725,2250.074722,1525.074722,1097,3401.733333,2304.733333,Greensboro,2250.074722
127558,261299,395040,NC,1/1/2021,1550,2969,4247,3149,5905,8338,4747,8840,12428,354,1098.416111,744.4161111,725,2250.074722,1525.074722,1097,3401.733333,2304.733333,Winston-Salem,2250.074722
127558,261299,395040,NC,1/1/2021,1550,2969,4247,3149,5905,8338,4747,8840,12428,354,1098.416111,744.4161111,725,2250.074722,1525.074722,1097,3401.733333,2304.733333,Durham,2250.074722
127558,261299,395040,NC,1/1/2021,1550,2969,4247,3149,5905,8338,4747,8840,12428,354,1098.416111,744.4161111,725,2250.074722,1525.074722,1097,3401.733333,2304.733333,Raleigh,2250.074722
127558,261299,395040,NC,1/1/2021,1550,2969,4247,3149,5905,8338,4747,8840,12428,354,1098.416111,744.4161111,725,2250.074722,1525.074722,1097,3401.733333,2304.733333,Charlotte,2250.074722
127733,222845,317957,ID,1/1/2016,1167,2134,2925,2023,3465,4547,2879,4795,6168,354,1099.923056,745.9230555,619,1918.943056,1299.943056,883,2737.963056,1854.963056,Boise City,1918.943056
127836,226800,325765,MN,7/1/2015,446,909,1386,657,1320,1985,868,1731,2584,355,1100.81,745.81,630,1953,1323,904,2805.198611,1901.198611,Minneapolis-St Paul,1953.00287
127872,383910,639949,NY,1/1/2017,536,1139,1606,1876,3627,5058,3217,6115,8511,355,1101.12,746.12,1066,3305.891667,2239.891667,1777,5510.671944,3733.671944,Syracuse,3305.894537
127872,383910,639949,NY,1/1/2017,536,1139,1606,1876,3627,5058,3217,6115,8511,355,1101.12,746.12,1066,3305.891667,2239.891667,1777,5510.671944,3733.671944,Buffalo,3305.894537
127872,383910,639949,NY,1/1/2017,536,1139,1606,1876,3627,5058,3217,6115,8511,355,1101.12,746.12,1066,3305.891667,2239.891667,1777,5510.671944,3733.671944,Rochester,3305.894537
127872,383910,639949,NY,1/1/2017,536,1139,1606,1876,3627,5058,3217,6115,8511,355,1101.12,746.12,1066,3305.891667,2239.891667,1777,5510.671944,3733.671944,Albany,3305.894537
127872,383910,639949,NY,1/1/2017,536,1139,1606,1876,3627,5058,3217,6115,8511,355,1101.12,746.12,1066,3305.891667,2239.891667,1777,5510.671944,3733.671944,New York,3305.894537
127884,231483,335083,NM,3/1/2019,473,1118,1882,793,1908,3262,1113,2699,4643,355,1101.223333,746.2233333,643,1993.325833,1350.325833,930,2885.436944,1955.436944,Albuquerque,1993.328703
127959,253165,378372,TX,7/1/2020,554,953,1435,937,1533,2243,1320,2114,3051,355,1101.869167,746.8691667,703,2180.031944,1477.031944,1051,3258.203333,2207.203333,El Paso,2180.034815
127959,253165,378372,TX,7/1/2020,554,953,1435,937,1533,2243,1320,2114,3051,355,1101.869167,746.8691667,703,2180.031944,1477.031944,1051,3258.203333,2207.203333,San Antonio,2180.034815
127959,253165,378372,TX,7/1/2020,554,953,1435,937,1533,2243,1320,2114,3051,355,1101.869167,746.8691667,703,2180.031944,1477.031944,1051,3258.203333,2207.203333,Houston,2180.034815
127959,253165,378372,TX,7/1/2020,554,953,1435,937,1533,2243,1320,2114,3051,355,1101.869167,746.8691667,703,2180.031944,1477.031944,1051,3258.203333,2207.203333,Austin,2180.034815
127959,253165,378372,TX,7/1/2020,554,953,1435,937,1533,2243,1320,2114,3051,355,1101.869167,746.8691667,703,2180.031944,1477.031944,1051,3258.203333,2207.203333,Dallas-Fort Worth,2180.034815
128024,262673,397323,PA,5/1/2021,2180,3992,5621,4470,8150,11439,6760,12308,17257,355,1102.428889,747.4288888,729,2261.906389,1532.906389,1103,3421.3925,2318.3925,Scranton,2261.909259
128024,262673,397323,PA,5/1/2021,2180,3992,5621,4470,8150,11439,6760,12308,17257,355,1102.428889,747.4288888,729,2261.906389,1532.906389,1103,3421.3925,2318.3925,Harrisburg,2261.909259
128024,262673,397323,PA,5/1/2021,2180,3992,5621,4470,8150,11439,6760,12308,17257,355,1102.428889,747.4288888,729,2261.906389,1532.906389,1103,3421.3925,2318.3925,Pittsburgh,2261.909259
128024,262673,397323,PA,5/1/2021,2180,3992,5621,4470,8150,11439,6760,12308,17257,355,1102.428889,747.4288888,729,2261.906389,1532.906389,1103,3421.3925,2318.3925,Allentown,2261.909259
128024,262673,397323,PA,5/1/2021,2180,3992,5621,4470,8150,11439,6760,12308,17257,355,1102.428889,747.4288888,729,2261.906389,1532.906389,1103,3421.3925,2318.3925,Philadelphia,2261.909259
128039,227820,327602,AZ,12/1/2014,834,1574,1969,1318,2446,2952,1803,3318,3936,355,1102.558056,747.5580555,632,1961.783333,1329.783333,910,2821.017222,1911.017222,Tucson,1961.786204
128039,227820,327602,AZ,12/1/2014,834,1574,1969,1318,2446,2952,1803,3318,3936,355,1102.558056,747.5580555,632,1961.783333,1329.783333,910,2821.017222,1911.017222,Phoenix,1961.786204
128258,385250,642242,NY,2/1/2017,386,922,1525,1340,3216,4967,2293,5510,8408,356,1104.443889,748.4438888,1070,3317.430556,2247.430556,1784,5530.417222,3746.417222,Syracuse,3317.430556
128258,385250,642242,NY,2/1/2017,386,922,1525,1340,3216,4967,2293,5510,8408,356,1104.443889,748.4438888,1070,3317.430556,2247.430556,1784,5530.417222,3746.417222,Buffalo,3317.430556
128258,385250,642242,NY,2/1/2017,386,922,1525,1340,3216,4967,2293,5510,8408,356,1104.443889,748.4438888,1070,3317.430556,2247.430556,1784,5530.417222,3746.417222,Rochester,3317.430556
128258,385250,642242,NY,2/1/2017,386,922,1525,1340,3216,4967,2293,5510,8408,356,1104.443889,748.4438888,1070,3317.430556,2247.430556,1784,5530.417222,3746.417222,Albany,3317.430556
128258,385250,642242,NY,2/1/2017,386,922,1525,1340,3216,4967,2293,5510,8408,356,1104.443889,748.4438888,1070,3317.430556,2247.430556,1784,5530.417222,3746.417222,New York,3317.430556
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Jacksonville,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Daytona Beach,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Lakeland,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Melbourne,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Tampa,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Orlando,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Fort Myers,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Port St. Lucie,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,North Port-Sarasota-Bradenton,2187.535093
128268,254036,379805,FL,12/1/2016,926,1862,2697,1347,2717,3873,1769,3572,5050,356,1104.53,748.53,705,2187.532222,1482.532222,1055,3270.543056,2215.543056,Miami-Fort Lauderdale,2187.535093
128340,227516,326693,MN,8/1/2015,504,950,1413,716,1373,2036,928,1796,2659,356,1105.15,749.15,631,1959.165556,1328.165556,907,2813.189722,1906.189722,Minneapolis-St Paul,1959.168426
128361,230674,332988,WI,9/1/2020,1187,2258,3100,1945,3708,5024,2703,5158,6948,356,1105.330833,749.3308333,640,1986.359444,1346.359444,924,2867.396667,1943.396667,Milwaukee,1986.362315
128361,230674,332988,WI,9/1/2020,1187,2258,3100,1945,3708,5024,2703,5158,6948,356,1105.330833,749.3308333,640,1986.359444,1346.359444,924,2867.396667,1943.396667,Madison,1986.362315
128372,232320,336269,NM,4/1/2019,488,961,1606,837,1630,2745,1186,2299,3885,356,1105.425556,749.4255555,645,2000.533333,1355.533333,934,2895.649722,1961.649722,Albuquerque,2000.536204
128378,228198,328019,AZ,1/1/2015,339,1173,1913,378,1696,2824,417,2220,3735,356,1105.477222,749.4772222,633,1965.038333,1332.038333,911,2824.608056,1913.608056,Tucson,1965.041204
128378,228198,328019,AZ,1/1/2015,339,1173,1913,378,1696,2824,417,2220,3735,356,1105.477222,749.4772222,633,1965.038333,1332.038333,911,2824.608056,1913.608056,Phoenix,1965.041204
128575,386377,644179,NY,3/1/2017,317,703,1239,1127,2467,4343,1937,4230,7447,357,1107.173611,750.1736111,1073,3327.135278,2254.135278,1789,5547.096944,3758.096944,Buffalo,3327.135278
128575,386377,644179,NY,3/1/2017,317,703,1239,1127,2467,4343,1937,4230,7447,357,1107.173611,750.1736111,1073,3327.135278,2254.135278,1789,5547.096944,3758.096944,Syracuse,3327.135278
128575,386377,644179,NY,3/1/2017,317,703,1239,1127,2467,4343,1937,4230,7447,357,1107.173611,750.1736111,1073,3327.135278,2254.135278,1789,5547.096944,3758.096944,Rochester,3327.135278
128575,386377,644179,NY,3/1/2017,317,703,1239,1127,2467,4343,1937,4230,7447,357,1107.173611,750.1736111,1073,3327.135278,2254.135278,1789,5547.096944,3758.096944,Albany,3327.135278
128575,386377,644179,NY,3/1/2017,317,703,1239,1127,2467,4343,1937,4230,7447,357,1107.173611,750.1736111,1073,3327.135278,2254.135278,1789,5547.096944,3758.096944,New York,3327.135278
128588,228354,328121,AZ,2/1/2015,210,549,1383,156,534,1852,102,519,2322,357,1107.285556,750.2855555,634,1966.381667,1332.381667,911,2825.486389,1914.486389,Tucson,1966.384537
128588,228354,328121,AZ,2/1/2015,210,549,1383,156,534,1852,102,519,2322,357,1107.285556,750.2855555,634,1966.381667,1332.381667,911,2825.486389,1914.486389,Phoenix,1966.384537
128693,224483,320274,ID,2/1/2016,960,2127,3094,1638,3661,5103,2317,5196,7112,357,1108.189722,751.1897222,623,1933.048056,1310.048056,889,2757.915,1868.915,Boise City,1933.050926
128741,254664,380587,TX,8/1/2020,782,1336,1735,1499,2436,3032,2215,3535,4329,357,1108.603056,751.6030555,707,2192.94,1485.94,1057,3277.276944,2220.276944,El Paso,2192.94
128741,254664,380587,TX,8/1/2020,782,1336,1735,1499,2436,3032,2215,3535,4329,357,1108.603056,751.6030555,707,2192.94,1485.94,1057,3277.276944,2220.276944,San Antonio,2192.94
128741,254664,380587,TX,8/1/2020,782,1336,1735,1499,2436,3032,2215,3535,4329,357,1108.603056,751.6030555,707,2192.94,1485.94,1057,3277.276944,2220.276944,Houston,2192.94
128741,254664,380587,TX,8/1/2020,782,1336,1735,1499,2436,3032,2215,3535,4329,357,1108.603056,751.6030555,707,2192.94,1485.94,1057,3277.276944,2220.276944,Austin,2192.94
128741,254664,380587,TX,8/1/2020,782,1336,1735,1499,2436,3032,2215,3535,4329,357,1108.603056,751.6030555,707,2192.94,1485.94,1057,3277.276944,2220.276944,Dallas-Fort Worth,2192.94
128842,259521,390201,GA,1/1/2021,1526,3030,4422,2977,5865,8472,4429,8700,12523,357,1109.472778,752.4727778,720,2234.764167,1514.764167,1083,3360.064167,2277.064167,Augusta,2234.767037
128842,259521,390201,GA,1/1/2021,1526,3030,4422,2977,5865,8472,4429,8700,12523,357,1109.472778,752.4727778,720,2234.764167,1514.764167,1083,3360.064167,2277.064167,Gainesville,2234.767037
128842,259521,390201,GA,1/1/2021,1526,3030,4422,2977,5865,8472,4429,8700,12523,357,1109.472778,752.4727778,720,2234.764167,1514.764167,1083,3360.064167,2277.064167,Atlanta,2234.767037
128922,228405,327888,MN,9/1/2015,582,1086,1532,889,1605,2262,1195,2123,2991,358,1110.161667,752.1616667,634,1966.820833,1332.820833,910,2823.48,1913.48,Minneapolis-St Paul,1966.820833
129021,387492,645963,NY,4/1/2017,446,763,1149,1115,2242,3582,1784,3721,6014,358,1111.014167,753.0141667,1076,3336.736667,2260.736667,1794,5562.459167,3768.459167,Buffalo,3336.736667
129021,387492,645963,NY,4/1/2017,446,763,1149,1115,2242,3582,1784,3721,6014,358,1111.014167,753.0141667,1076,3336.736667,2260.736667,1794,5562.459167,3768.459167,Syracuse,3336.736667
129021,387492,645963,NY,4/1/2017,446,763,1149,1115,2242,3582,1784,3721,6014,358,1111.014167,753.0141667,1076,3336.736667,2260.736667,1794,5562.459167,3768.459167,Rochester,3336.736667
129021,387492,645963,NY,4/1/2017,446,763,1149,1115,2242,3582,1784,3721,6014,358,1111.014167,753.0141667,1076,3336.736667,2260.736667,1794,5562.459167,3768.459167,Albany,3336.736667
129021,387492,645963,NY,4/1/2017,446,763,1149,1115,2242,3582,1784,3721,6014,358,1111.014167,753.0141667,1076,3336.736667,2260.736667,1794,5562.459167,3768.459167,New York,3336.736667
129032,233546,338061,NM,5/1/2019,660,1148,1621,1226,2063,2856,1792,2978,4091,358,1111.108889,753.1088888,648,2011.090556,1363.090556,939,2911.080833,1972.080833,Albuquerque,2011.093426
129201,255357,381514,FL,1/1/2017,933,1859,2795,1321,2668,4038,1709,3478,5281,358,1112.564167,754.5641667,709,2198.9075,1489.9075,1059,3285.259444,2226.259444,Jacksonville,2198.91037
129201,255357,381514,FL,1/1/2017,933,1859,2795,1321,2668,4038,1709,3478,5281,358,1112.564167,754.5641667,709,2198.9075,1489.9075,1059,3285.259444,2226.259444,Daytona Beach,2198.91037
