BottomTier,MiddleTier,TopTier,Lstate1,Date1,B_DiffPrevMonth,B_60DayChange,B_90DayChange,M_DiffPrevMonth,M_60DayChange,M_90DayChange,T_DiffPrevMonth,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,R_Monthly,CityName,R_DiffPrevMonth,R_60DayChange,R_90DayChange
56881,135781,214681,OK,3/1/2017,127,262,350,213,452,633,299,642,916,158,489.8086111,331.8086111,377,1169.225278,792.2252778,596,1848.641944,1252.641944,951,Tulsa,-64,-55,0
56881,135781,214681,OK,3/1/2017,127,262,350,213,452,633,299,642,916,158,489.8086111,331.8086111,377,1169.225278,792.2252778,596,1848.641944,1252.641944,1015,Oklahoma City,9,64,60
56945,142941,228938,AL,11/1/2014,106,209,306,246,474,672,386,740,1039,158,490.3597222,332.3597222,397,1230.880833,833.8808333,635,1971.410556,1336.410556,960,Birmingham,-2,-14,-4
56991,131739,206487,KY,6/1/2014,182,301,433,345,543,780,508,785,1126,158,490.7558333,332.7558333,365,1134.419167,769.4191667,573,1778.0825,1205.0825,887,Louisville-Jefferson County,16,35,36
57031,143123,229216,AL,12/1/2014,86,192,295,182,428,656,278,664,1018,158,491.1002778,333.1002778,397,1232.448056,835.4480555,636,1973.804444,1337.804444,964,Birmingham,4,2,-10
57099,136185,215271,OK,4/1/2017,218,345,480,404,617,856,590,889,1232,158,491.6858333,333.6858333,378,1172.704167,794.7041667,597,1853.7225,1256.7225,955,Tulsa,4,-60,-51
57099,136185,215271,OK,4/1/2017,218,345,480,404,617,856,590,889,1232,158,491.6858333,333.6858333,378,1172.704167,794.7041667,597,1853.7225,1256.7225,1019,Oklahoma City,64,68,4
57107,137983,218859,AR,9/1/2017,227,476,727,507,1060,1604,787,1644,2480,158,491.7547222,333.7547222,383,1188.186944,805.1869444,607,1884.619167,1277.619167,831,Little Rock,-8,-5,-3
57120,123986,190852,MS,9/1/2014,247,480,663,448,837,1143,649,1194,1622,158,491.8666667,333.8666667,344,1067.657222,723.6572222,530,1643.447778,1113.447778,1102,Jackson,-24,21,38
57135,143337,229539,AL,1/1/2015,104,190,296,214,396,642,323,601,987,158,491.9958333,333.9958333,398,1234.290833,836.2908333,637,1976.585833,1339.585833,967,Birmingham,3,7,5
57172,132110,207049,KY,7/1/2014,181,363,482,371,716,914,562,1070,1347,158,492.3144444,334.3144444,366,1137.613889,771.6138888,575,1782.921944,1207.921944,896,Louisville-Jefferson County,9,25,44
57224,143543,229863,AL,2/1/2015,89,193,279,206,420,602,324,647,925,158,492.7622222,334.7622222,398,1236.064722,838.0647222,638,1979.375833,1341.375833,969,Birmingham,2,5,9
57284,132292,207300,KY,8/1/2014,112,293,475,182,553,898,251,813,1321,159,493.2788888,334.2788888,367,1139.181111,772.1811111,575,1785.083333,1210.083333,899,Louisville-Jefferson County,3,12,28
57310,138397,219484,AR,10/1/2017,203,430,679,414,921,1474,625,1412,2269,159,493.5027778,334.5027778,384,1191.751944,807.7519444,609,1890.001111,1281.001111,833,Little Rock,2,-6,-3
57311,136556,215802,OK,5/1/2017,212,430,557,371,775,988,531,1121,1420,159,493.5113888,334.5113888,379,1175.898889,796.8988888,599,1858.295,1259.295,958,Tulsa,-67,-61,3
57311,136556,215802,OK,5/1/2017,212,430,557,371,775,988,531,1121,1420,159,493.5113888,334.5113888,379,1175.898889,796.8988888,599,1858.295,1259.295,1025,Oklahoma City,6,70,74
57370,143860,230351,AL,3/1/2015,146,235,339,317,523,737,488,812,1135,159,494.0194444,335.0194444,399,1238.794444,839.7944444,639,1983.578056,1344.578056,970,Birmingham,1,3,6
57395,132482,207570,KY,9/1/2014,111,223,404,190,372,743,270,521,1083,159,494.2347222,335.2347222,368,1140.817222,772.8172222,576,1787.408333,1211.408333,900,Louisville-Jefferson County,1,4,13
57407,124505,191603,MS,10/1/2014,287,534,767,519,967,1356,751,1400,1945,159,494.3380555,335.3380555,345,1072.126389,727.1263888,532,1649.914722,1117.914722,1086,Jackson,-16,-40,5
57476,144089,230702,AL,4/1/2015,106,252,341,229,546,752,351,839,1163,159,494.9322222,335.9322222,400,1240.766389,840.7663888,640,1986.600556,1346.600556,974,Birmingham,4,5,7
57504,132663,207823,KY,10/1/2014,109,220,332,181,371,553,253,523,774,159,495.1733333,336.1733333,368,1142.375833,774.3758333,577,1789.586944,1212.586944,904,Louisville-Jefferson County,4,5,8
57514,138798,220082,AR,11/1/2017,204,407,634,401,815,1322,598,1223,2010,159,495.2594444,336.2594444,385,1195.205,810.205,611,1895.150556,1284.150556,837,Little Rock,4,6,-2
57524,136902,216281,OK,6/1/2017,213,425,643,346,717,1121,479,1010,1600,159,495.3455555,336.3455555,380,1178.878333,798.8783333,600,1862.419722,1262.419722,965,Tulsa,7,-60,-54
57524,136902,216281,OK,6/1/2017,213,425,643,346,717,1121,479,1010,1600,159,495.3455555,336.3455555,380,1178.878333,798.8783333,600,1862.419722,1262.419722,1028,Oklahoma City,63,70,3
57564,144276,230989,AL,5/1/2015,88,194,340,187,416,733,287,638,1126,159,495.69,336.69,400,1242.376667,842.3766667,641,1989.071944,1348.071944,975,Birmingham,1,5,6
57627,144434,231242,AL,6/1/2015,63,151,257,158,345,574,253,540,891,160,496.2325,336.2325,401,1243.737222,842.7372222,642,1991.250556,1349.250556,973,Birmingham,-2,-1,3
57670,132997,208324,KY,11/1/2014,166,275,386,334,515,705,501,754,1024,160,496.6027778,336.6027778,369,1145.251944,776.2519444,578,1793.901111,1215.901111,899,Louisville-Jefferson County,-5,-1,0
57697,137137,216578,OK,7/1/2017,173,386,598,235,581,952,297,776,1307,160,496.8352778,336.8352778,380,1180.901944,800.9019444,601,1864.977222,1263.977222,965,Tulsa,-68,-63,0
57697,137137,216578,OK,7/1/2017,173,386,598,235,581,952,297,776,1307,160,496.8352778,336.8352778,380,1180.901944,800.9019444,601,1864.977222,1263.977222,1033,Oklahoma City,5,68,75
57709,125075,192441,MS,11/1/2014,302,589,836,570,1089,1537,838,1589,2238,160,496.9386111,336.9386111,347,1077.034722,730.0347222,534,1657.130833,1123.130833,1083,Jackson,-3,-19,-43
57720,144654,231589,AL,7/1/2015,93,156,244,220,378,565,347,600,887,160,497.0333333,337.0333333,401,1245.631667,844.6316667,643,1994.238611,1351.238611,979,Birmingham,6,4,5
57745,139235,220725,AR,12/1/2017,231,435,638,437,838,1252,643,1241,1866,160,497.2486111,337.2486111,386,1198.968056,812.9680555,613,1900.6875,1287.6875,834,Little Rock,-3,1,3
57797,144850,231904,AL,8/1/2015,77,170,233,196,416,574,315,662,915,160,497.6963888,337.6963888,402,1247.319444,845.3194444,644,1996.951111,1352.951111,982,Birmingham,3,9,7
57865,133408,208952,KY,12/1/2014,195,361,470,411,745,926,628,1129,1382,160,498.2819444,338.2819444,370,1148.791111,778.7911111,580,1799.308889,1219.308889,897,Louisville-Jefferson County,-2,-7,-3
57877,137431,216985,OK,8/1/2017,180,353,566,294,529,875,407,704,1183,160,498.3852778,338.3852778,381,1183.433611,802.4336111,602,1868.481944,1266.481944,960,Tulsa,-5,-73,-68
57877,137431,216985,OK,8/1/2017,180,353,566,294,529,875,407,704,1183,160,498.3852778,338.3852778,381,1183.433611,802.4336111,602,1868.481944,1266.481944,1034,Oklahoma City,74,69,1
57915,145134,232353,AL,9/1/2015,118,195,288,284,480,700,449,764,1111,160,498.7125,338.7125,403,1249.765,846.765,645,2000.8175,1355.8175,986,Birmingham,4,7,13
57982,139694,221406,AR,1/1/2018,237,468,672,459,896,1297,681,1324,1922,161,499.2894444,338.2894444,388,1202.920556,814.9205555,615,1906.551667,1291.551667,834,Little Rock,0,-3,1
57989,145325,232661,AL,10/1/2015,74,192,269,191,475,671,308,757,1072,161,499.3497222,338.3497222,403,1251.409722,848.4097222,646,2003.469722,1357.469722,983,Birmingham,-3,1,4
58011,125626,193241,MS,12/1/2014,302,604,891,551,1121,1640,800,1638,2389,161,499.5391667,338.5391667,348,1081.779444,733.7794444,536,1664.019722,1128.019722,1064,Jackson,-19,-22,-38
58059,145478,232897,AL,11/1/2015,70,144,262,153,344,628,236,544,993,161,499.9525,338.9525,404,1252.727222,848.7272222,646,2005.501944,1359.501944,988,Birmingham,5,2,6
58077,137811,217546,OK,9/1/2017,200,380,553,380,674,909,561,968,1265,161,500.1075,339.1075,382,1186.705833,804.7058333,604,1873.312778,1269.312778,959,Tulsa,-71,-75,-1
58077,137811,217546,OK,9/1/2017,200,380,553,380,674,909,561,968,1265,161,500.1075,339.1075,382,1186.705833,804.7058333,604,1873.312778,1269.312778,1030,Oklahoma City,-4,70,65
58122,133971,209821,KY,1/1/2015,257,452,618,563,974,1308,869,1497,1998,161,500.495,339.495,372,1153.639167,781.6391667,582,1806.791944,1224.791944,902,Louisville-Jefferson County,5,3,-2
58134,145661,233188,AL,12/1/2015,75,145,219,183,336,527,291,527,835,161,500.5983333,339.5983333,404,1254.303056,850.3030555,647,2008.007778,1361.007778,989,Birmingham,1,6,3
58230,140251,222273,AR,2/1/2018,248,485,716,557,1016,1453,867,1548,2191,161,501.425,340.425,389,1207.716944,818.7169444,617,1914.0175,1297.0175,837,Little Rock,3,3,0
58260,145964,233668,AL,1/1/2016,126,201,271,303,486,639,480,771,1007,161,501.6833333,340.6833333,405,1256.912222,851.9122222,649,2012.141111,1363.141111,991,Birmingham,2,3,8
58302,126172,194043,MS,1/1/2015,291,593,895,546,1097,1667,802,1602,2440,161,502.045,341.045,350,1086.481111,736.4811111,539,1670.925833,1131.925833,1066,Jackson,2,-17,-20
58309,138237,218165,OK,10/1/2017,232,432,612,426,806,1100,619,1180,1587,161,502.1052778,341.1052778,383,1190.374167,807.3741667,606,1878.643056,1272.643056,964,Tulsa,5,-66,-70
58309,138237,218165,OK,10/1/2017,232,432,612,426,806,1100,619,1180,1587,161,502.1052778,341.1052778,383,1190.374167,807.3741667,606,1878.643056,1272.643056,1022,Oklahoma City,58,63,-8
58313,134363,210413,KY,2/1/2015,191,448,643,392,955,1366,592,1461,2089,161,502.1397222,341.1397222,373,1157.014722,784.0147222,584,1811.889722,1227.889722,920,Louisville-Jefferson County,18,23,21
58438,146378,234318,AL,2/1/2016,178,304,379,414,717,900,650,1130,1421,162,503.2161111,341.2161111,406,1260.477222,854.4772222,650,2017.738333,1367.738333,992,Birmingham,1,3,4
58467,140765,223063,AR,3/1/2018,237,485,722,514,1071,1530,790,1657,2338,162,503.4658333,341.4658333,391,1212.143056,821.1430555,619,1920.820278,1301.820278,840,Little Rock,3,6,6
58482,142445,226408,MI,1/1/2014,710,1413,2094,1498,2932,4310,2285,4450,6525,162,503.595,341.595,395,1226.609722,831.6097222,628,1949.624444,1321.624444,799,Grand Rapids,-168,,
58482,142445,226408,MI,1/1/2014,710,1413,2094,1498,2932,4310,2285,4450,6525,162,503.595,341.595,395,1226.609722,831.6097222,628,1949.624444,1321.624444,967,Detroit,,,
58512,134784,211056,KY,3/1/2015,199,390,647,421,813,1376,643,1235,2104,162,503.8533333,341.8533333,374,1160.64,786.64,586,1817.426667,1231.426667,916,Louisville-Jefferson County,-4,14,19
58531,138638,218746,OK,11/1/2017,222,454,654,401,827,1207,581,1200,1761,162,504.0169444,342.0169444,385,1193.827222,808.8272222,607,1883.646111,1276.646111,957,Tulsa,-62,-65,-7
58531,138638,218746,OK,11/1/2017,222,454,654,401,827,1207,581,1200,1761,162,504.0169444,342.0169444,385,1193.827222,808.8272222,607,1883.646111,1276.646111,1019,Oklahoma City,-3,55,60
58555,126638,194721,MS,2/1/2015,253,544,846,466,1012,1563,678,1480,2280,162,504.2236111,342.2236111,351,1090.493889,739.4938888,540,1676.764167,1136.764167,1070,Jackson,4,6,-13
58594,146752,234910,AL,3/1/2016,156,334,460,374,788,1091,592,1242,1722,162,504.5594444,342.5594444,407,1263.697778,856.6977778,652,2022.836111,1370.836111,990,Birmingham,-2,-1,1
58666,135101,211537,KY,4/1/2015,154,353,544,317,738,1130,481,1124,1716,162,505.1794444,343.1794444,375,1163.369722,788.3697222,587,1821.568611,1234.568611,935,Louisville-Jefferson County,19,15,33
58694,141332,223970,AR,4/1/2018,227,464,712,567,1081,1638,907,1697,2564,163,505.4205555,342.4205555,392,1217.025556,825.0255555,622,1928.630556,1306.630556,842,Little Rock,2,5,8
58751,139031,219311,OK,12/1/2017,220,442,674,393,794,1220,565,1146,1765,163,505.9113888,342.9113888,386,1197.211389,811.2113888,609,1888.511389,1279.511389,959,Tulsa,2,-60,-63
58751,139031,219311,OK,12/1/2017,220,442,674,393,794,1220,565,1146,1765,163,505.9113888,342.9113888,386,1197.211389,811.2113888,609,1888.511389,1279.511389,1012,Oklahoma City,53,55,-7
58765,147143,235521,AL,4/1/2016,171,327,505,391,765,1179,611,1203,1853,163,506.0319444,343.0319444,408,1267.064722,859.0647222,654,2028.0975,1374.0975,998,Birmingham,8,6,7
58767,127056,195345,MS,3/1/2015,212,465,756,418,884,1430,624,1302,2104,163,506.0491667,343.0491667,352,1094.093333,742.0933333,542,1682.1375,1140.1375,1075,Jackson,5,9,11
58849,135528,212208,KY,5/1/2015,183,337,536,427,744,1165,671,1152,1795,163,506.7552778,343.7552778,376,1167.046667,791.0466667,589,1827.346667,1238.346667,931,Louisville-Jefferson County,-4,15,11
58901,141815,224730,AR,5/1/2018,207,434,671,483,1050,1564,760,1667,2457,163,507.2030555,344.2030555,393,1221.184722,828.1847222,624,1935.175,1311.175,843,Little Rock,1,3,6
58919,147485,236052,AL,5/1/2016,154,325,481,342,733,1107,531,1142,1734,163,507.3580555,344.3580555,409,1270.009722,861.0097222,655,2032.67,1377.67,996,Birmingham,-2,6,4
58960,139420,219880,OK,1/1/2018,209,429,651,389,782,1183,569,1134,1715,163,507.7111111,344.7111111,387,1200.561111,813.5611111,610,1893.411111,1283.411111,961,Tulsa,-58,-51,2
58960,139420,219880,OK,1/1/2018,209,429,651,389,782,1183,569,1134,1715,163,507.7111111,344.7111111,387,1200.561111,813.5611111,610,1893.411111,1283.411111,1019,Oklahoma City,7,60,62
58967,127423,195879,MS,4/1/2015,200,412,665,367,785,1251,534,1158,1836,163,507.7713888,344.7713888,353,1097.253611,744.2536111,544,1686.735833,1142.735833,1086,Jackson,11,16,20
58993,135849,212706,KY,6/1/2015,144,327,481,321,748,1065,498,1169,1650,163,507.9952778,344.9952778,377,1169.810833,792.8108333,590,1831.635,1241.635,932,Louisville-Jefferson County,1,-3,16
59080,139618,220156,OK,2/1/2018,120,329,549,198,587,980,276,845,1410,164,508.7444444,344.7444444,387,1202.266111,815.2661111,611,1895.787778,1284.787778,970,Tulsa,9,-49,-42
59080,139618,220156,OK,2/1/2018,120,329,549,198,587,980,276,845,1410,164,508.7444444,344.7444444,387,1202.266111,815.2661111,611,1895.787778,1284.787778,1024,Oklahoma City,54,63,5
59087,143739,228392,MI,2/1/2014,605,1315,2018,1294,2792,4226,1984,4269,6434,164,508.8047222,344.8047222,399,1237.7525,838.7525,634,1966.708889,1332.708889,817,Grand Rapids,18,-150,
59087,143739,228392,MI,2/1/2014,605,1315,2018,1294,2792,4226,1984,4269,6434,164,508.8047222,344.8047222,399,1237.7525,838.7525,634,1966.708889,1332.708889,969,Detroit,152,170,2
59099,142262,225425,AR,6/1/2018,198,405,632,447,930,1497,695,1455,2362,164,508.9080555,344.9080555,395,1225.033889,830.0338888,626,1941.159722,1315.159722,842,Little Rock,-1,0,2
59104,147849,236595,AL,6/1/2016,185,339,510,364,706,1097,543,1074,1685,164,508.9511111,344.9511111,410,1273.144167,863.1441667,657,2037.345833,1380.345833,996,Birmingham,0,-2,6
59139,136149,213159,KY,7/1/2015,146,290,473,300,621,1048,453,951,1622,164,509.2525,345.2525,378,1172.394167,794.3941667,592,1835.535833,1243.535833,933,Louisville-Jefferson County,1,2,-2
59155,144423,229692,KS,3/1/2014,-41,19,72,-164,118,410,-287,218,748,164,509.3902778,345.3902778,401,1243.6425,842.6425,638,1977.903333,1339.903333,716,Wichita,11,,
59158,127779,196401,MS,5/1/2015,191,391,603,356,723,1141,522,1056,1680,164,509.4161111,345.4161111,354,1100.319167,746.3191667,545,1691.230833,1146.230833,1094,Jackson,8,19,24
59183,144371,229560,KS,4/1/2014,28,-13,47,-52,-216,66,-132,-419,86,164,509.6313888,345.6313888,401,1243.194722,842.1947222,637,1976.766667,1339.766667,708,Wichita,-8,3,
59196,144587,229979,KS,2/1/2014,60,113,203,282,574,957,505,1035,1711,164,509.7433333,345.7433333,401,1245.054722,844.0547222,638,1980.374722,1342.374722,705,Wichita,,,
59208,139818,220429,OK,3/1/2018,128,248,457,200,398,787,273,549,1118,164,509.8466667,345.8466667,388,1203.988333,815.9883333,612,1898.138611,1286.138611,970,Tulsa,-60,-54,0
59208,139818,220429,OK,3/1/2018,128,248,457,200,398,787,273,549,1118,164,509.8466667,345.8466667,388,1203.988333,815.9883333,612,1898.138611,1286.138611,1030,Oklahoma City,6,60,69
59228,144322,229417,KS,5/1/2014,45,73,32,-49,-101,-265,-143,-275,-562,164,510.0188888,346.0188888,400,1242.772778,842.7727778,637,1975.535278,1338.535278,721,Wichita,13,5,16
59249,148135,237021,AL,7/1/2016,145,330,484,286,650,992,426,969,1500,164,510.1997222,346.1997222,411,1275.606944,864.6069444,658,2041.014167,1383.014167,999,Birmingham,3,3,1
59308,142627,225947,AR,7/1/2018,209,407,614,365,812,1295,522,1217,1977,164,510.7077778,346.7077778,396,1228.176944,832.1769444,627,1945.654722,1318.654722,846,Little Rock,4,3,4
59315,139979,220643,OK,4/1/2018,107,235,355,161,361,559,214,487,763,164,510.7680555,346.7680555,388,1205.374722,817.3747222,612,1899.981389,1287.981389,966,Tulsa,-4,-64,-58
59315,139979,220643,OK,4/1/2018,107,235,355,161,361,559,214,487,763,164,510.7680555,346.7680555,388,1205.374722,817.3747222,612,1899.981389,1287.981389,1040,Oklahoma City,74,70,10
59334,144705,230077,KS,6/1/2014,106,151,179,383,334,282,660,517,385,164,510.9316667,346.9316667,401,1246.070833,845.0708333,639,1981.218611,1342.218611,728,Wichita,7,20,12
59345,136584,213823,KY,8/1/2015,206,352,496,435,735,1056,664,1117,1615,164,511.0263888,347.0263888,379,1176.14,797.14,593,1841.253611,1248.253611,931,Louisville-Jefferson County,-2,-1,0
59362,128165,196969,MS,6/1/2015,204,395,595,386,742,1109,568,1090,1624,164,511.1727778,347.1727778,356,1103.643056,747.6430555,547,1696.121944,1149.121944,1096,Jackson,2,10,21
59404,148441,237479,AL,8/1/2016,155,300,485,306,592,956,458,884,1427,165,511.5344444,346.5344444,412,1278.241944,866.2419444,659,2044.958056,1385.958056,998,Birmingham,-1,2,2
59485,145189,230894,KS,7/1/2014,151,257,302,484,867,818,817,1477,1334,165,512.2319444,347.2319444,403,1250.238611,847.2386111,641,1988.253889,1347.253889,735,Wichita,7,14,27
59486,140287,221088,OK,5/1/2018,171,278,406,308,469,669,445,659,932,165,512.2405555,347.2405555,389,1208.026944,819.0269444,614,1903.813333,1289.813333,972,Tulsa,-72,-68,6
59486,140287,221088,OK,5/1/2018,171,278,406,308,469,669,445,659,932,165,512.2405555,347.2405555,389,1208.026944,819.0269444,614,1903.813333,1289.813333,1044,Oklahoma City,4,78,74
59506,142926,226347,AR,8/1/2018,198,407,605,299,664,1111,400,922,1617,165,512.4127778,347.4127778,397,1230.751667,833.7516667,628,1949.099167,1321.099167,846,Little Rock,0,4,3
59534,148699,237865,AL,9/1/2016,130,285,430,258,564,850,386,844,1270,165,512.6538888,347.6538888,413,1280.463611,867.4636111,660,2048.281944,1388.281944,999,Birmingham,1,0,3
59549,144607,229665,MI,3/1/2014,462,1067,1777,868,2162,3660,1273,3257,5542,165,512.7830555,347.7830555,401,1245.226944,844.2269444,637,1977.670833,1340.670833,816,Grand Rapids,-152,-153,-1
59549,144607,229665,MI,3/1/2014,462,1067,1777,868,2162,3660,1273,3257,5542,165,512.7830555,347.7830555,401,1245.226944,844.2269444,637,1977.670833,1340.670833,968,Detroit,-1,151,169
59551,128483,197415,MS,7/1/2015,189,393,584,318,704,1060,446,1014,1536,165,512.8002778,347.8002778,356,1106.381389,750.3813888,548,1699.9625,1151.9625,1097,Jackson,1,3,11
59578,137094,214610,KY,9/1/2015,233,439,585,510,945,1245,787,1451,1904,165,513.0327778,348.0327778,380,1180.531667,800.5316667,596,1848.030556,1252.030556,932,Louisville-Jefferson County,1,-1,0
59608,140490,221372,OK,6/1/2018,122,293,400,203,511,672,284,729,943,165,513.2911111,348.2911111,390,1209.775,819.775,614,1906.258889,1292.258889,977,Tulsa,5,-67,-63
59608,140490,221372,OK,6/1/2018,122,293,400,203,511,672,284,729,943,165,513.2911111,348.2911111,390,1209.775,819.775,614,1906.258889,1292.258889,1049,Oklahoma City,72,77,5
59659,145663,231668,KS,8/1/2014,174,325,431,474,958,1341,774,1591,2251,165,513.7302778,348.7302778,404,1254.320278,850.3202778,643,1994.918889,1351.918889,735,Wichita,0,7,14
59708,128747,197786,MS,8/1/2015,157,346,550,264,582,968,371,817,1385,165,514.1522222,349.1522222,357,1108.654722,751.6547222,549,1703.157222,1154.157222,1110,Jackson,13,14,16
59717,143311,226905,AR,9/1/2018,211,409,618,385,684,1049,558,958,1480,165,514.2297222,349.2297222,398,1234.066944,836.0669444,630,1953.904167,1323.904167,848,Little Rock,2,2,6
59724,149087,238451,AL,10/1/2016,190,320,475,388,646,952,586,972,1430,165,514.29,349.29,414,1283.804722,869.8047222,662,2053.328056,1391.328056,1007,Birmingham,8,9,8
